svi_id,location_name,total_population,svi_score,poverty_pct,unemployment_pct,age65_pct,disability_pct,latitude,longitude,source_agency,source_status
06037001687,Los Angeles County fallback SVI tract 1687,7157,53.58,13.4,11.6,18.0,10.8,34.113687,-118.28769500000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001688,Los Angeles County fallback SVI tract 1688,6533,51.46,32.7,3.3,20.3,7.9,34.18630699999999,-117.68648699999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001689,Los Angeles County fallback SVI tract 1689,2893,55.01,23.1,13.7,7.1,15.5,33.154236,-118.704298,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001690,Los Angeles County fallback SVI tract 1690,5229,35.92,5.0,6.4,17.4,4.4,33.21797299999999,-118.108997,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001691,Los Angeles County fallback SVI tract 1691,5023,32.47,5.5,2.5,18.5,14.6,33.631031,-118.23606,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001692,Los Angeles County fallback SVI tract 1692,5183,54.04,17.2,9.8,15.3,20.4,34.649445,-118.70421400000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001693,Los Angeles County fallback SVI tract 1693,4816,42.03,9.4,13.7,8.7,7.1,33.532191,-117.862605,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001694,Los Angeles County fallback SVI tract 1694,2319,42.59,5.9,10.3,15.3,12.4,34.567596,-117.89512400000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001695,Los Angeles County fallback SVI tract 1695,6251,55.53,33.6,2.6,16.5,14.0,33.38424199999999,-118.679754,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001696,Los Angeles County fallback SVI tract 1696,1404,51.89,34.7,5.8,5.9,15.4,32.75888199999999,-117.835274,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001697,Los Angeles County fallback SVI tract 1697,4290,53.41,5.1,9.9,20.8,15.3,33.3504,-118.497796,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001698,Los Angeles County fallback SVI tract 1698,2465,43.27,8.2,6.6,11.2,18.4,34.06040899999999,-117.654962,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001699,Los Angeles County fallback SVI tract 1699,1381,65.06,19.0,14.6,12.3,18.4,32.836741,-118.54928199999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001700,Los Angeles County fallback SVI tract 1700,1717,32.62,4.4,3.1,23.4,10.3,33.698102999999996,-118.66986499999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001701,Los Angeles County fallback SVI tract 1701,5103,60.13,32.4,6.9,16.2,12.3,32.933625,-117.670898,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001702,Los Angeles County fallback SVI tract 1702,5168,53.44,18.8,9.6,18.9,16.2,33.983380000000004,-118.32867099999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001703,Los Angeles County fallback SVI tract 1703,5022,67.37,30.7,15.6,10.8,20.4,33.838622,-118.05257099999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001704,Los Angeles County fallback SVI tract 1704,4759,55.07,30.3,11.5,7.2,10.5,33.057646999999996,-118.892938,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001705,Los Angeles County fallback SVI tract 1705,1218,60.6,30.6,2.3,19.1,10.5,34.042171999999994,-118.768147,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001706,Los Angeles County fallback SVI tract 1706,5345,40.46,8.2,8.1,11.4,13.7,34.021541,-118.910772,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001707,Los Angeles County fallback SVI tract 1707,6945,58.35,16.6,14.2,15.7,14.4,32.84426,-118.464457,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001708,Los Angeles County fallback SVI tract 1708,3920,51.72,21.7,5.9,6.4,18.4,34.631989,-117.782224,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001709,Los Angeles County fallback SVI tract 1709,5987,43.17,22.1,3.1,17.3,4.7,34.428715000000004,-118.736644,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001710,Los Angeles County fallback SVI tract 1710,7101,42.23,10.6,10.2,16.8,4.6,34.338946,-117.783962,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001711,Los Angeles County fallback SVI tract 1711,5748,42.12,12.4,9.6,6.4,16.2,34.181287999999995,-118.30163,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001712,Los Angeles County fallback SVI tract 1712,1066,53.44,12.1,2.9,21.1,19.2,33.197976,-117.91548499999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001713,Los Angeles County fallback SVI tract 1713,4278,66.87,31.5,5.6,19.6,17.9,33.021641,-118.784367,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001714,Los Angeles County fallback SVI tract 1714,3406,55.37,15.2,14.7,13.9,5.8,33.940668,-117.964262,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001715,Los Angeles County fallback SVI tract 1715,1205,53.57,14.8,9.7,23.2,17.3,33.995146999999996,-118.76278099999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001716,Los Angeles County fallback SVI tract 1716,4048,46.24,22.8,3.8,10.8,8.1,32.817853,-118.49003,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001717,Los Angeles County fallback SVI tract 1717,4758,55.12,34.0,1.7,16.7,13.1,34.354783999999995,-118.026532,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001718,Los Angeles County fallback SVI tract 1718,1331,61.1,29.1,4.5,16.9,21.5,33.998077,-117.783665,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001719,Los Angeles County fallback SVI tract 1719,2539,66.68,24.8,15.7,19.0,6.9,33.633282,-118.362201,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001720,Los Angeles County fallback SVI tract 1720,1644,61.45,27.2,10.6,6.4,15.2,33.718994,-118.41226099999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001721,Los Angeles County fallback SVI tract 1721,4579,68.49,20.8,14.2,20.6,12.7,33.323469,-117.66755900000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001722,Los Angeles County fallback SVI tract 1722,6165,30.35,12.1,3.8,6.6,5.1,33.493193,-118.508393,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001723,Los Angeles County fallback SVI tract 1723,2322,53.79,22.6,11.3,14.6,10.7,34.123681,-118.137086,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001724,Los Angeles County fallback SVI tract 1724,5670,47.86,6.9,8.0,19.7,10.4,33.371565999999994,-118.93170799999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001725,Los Angeles County fallback SVI tract 1725,3144,67.36,26.3,9.2,20.3,15.2,33.219255999999994,-117.95296699999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001726,Los Angeles County fallback SVI tract 1726,3147,64.49,37.1,11.2,13.2,7.5,33.791979,-118.569056,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001727,Los Angeles County fallback SVI tract 1727,1577,30.35,13.1,7.6,10.6,7.4,33.779858000000004,-118.253196,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001728,Los Angeles County fallback SVI tract 1728,6670,31.71,3.3,3.9,14.3,8.0,34.240525000000005,-117.872269,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001729,Los Angeles County fallback SVI tract 1729,2439,67.72,34.5,9.9,6.6,15.3,34.004771999999996,-118.81922,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001730,Los Angeles County fallback SVI tract 1730,5330,58.45,25.3,13.9,22.9,5.4,32.859444999999994,-117.81925799999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001731,Los Angeles County fallback SVI tract 1731,2319,48.07,5.7,12.6,22.2,16.8,32.757976,-117.703483,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001732,Los Angeles County fallback SVI tract 1732,2590,53.51,37.7,5.6,17.3,8.1,33.982234,-117.82511199999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001733,Los Angeles County fallback SVI tract 1733,5906,41.31,3.9,12.3,14.3,13.2,33.336258,-118.23875100000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001734,Los Angeles County fallback SVI tract 1734,2944,60.05,34.4,9.8,16.2,9.4,33.417343,-118.325044,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001735,Los Angeles County fallback SVI tract 1735,4172,28.51,7.7,4.3,12.8,9.2,34.457187,-118.13416500000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001736,Los Angeles County fallback SVI tract 1736,7158,65.92,31.6,8.9,14.8,19.1,34.162922,-117.921365,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001737,Los Angeles County fallback SVI tract 1737,1409,39.71,7.8,13.0,11.1,6.3,33.418873,-118.007187,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001738,Los Angeles County fallback SVI tract 1738,7188,69.24,36.8,8.7,12.5,17.4,34.34045,-117.87063900000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001739,Los Angeles County fallback SVI tract 1739,4062,43.47,13.3,12.6,6.1,21.1,34.271083,-118.370842,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001740,Los Angeles County fallback SVI tract 1740,877,49.87,6.3,14.8,9.6,12.5,34.036537,-118.943606,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001741,Los Angeles County fallback SVI tract 1741,5651,46.16,12.8,14.3,7.3,19.5,33.943926,-118.211871,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001742,Los Angeles County fallback SVI tract 1742,4885,50.92,23.0,9.8,7.2,13.2,33.72587,-118.793201,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001743,Los Angeles County fallback SVI tract 1743,3454,68.6,36.0,9.2,13.7,9.1,33.665873999999995,-118.273253,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001744,Los Angeles County fallback SVI tract 1744,6277,40.44,4.0,10.2,9.5,11.8,33.969418,-117.65384200000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001745,Los Angeles County fallback SVI tract 1745,6073,67.07,33.6,10.6,5.3,14.8,33.279765,-118.35185100000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001746,Los Angeles County fallback SVI tract 1746,2341,36.47,8.1,12.0,10.0,13.6,33.527327,-118.67880299999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001747,Los Angeles County fallback SVI tract 1747,5003,44.75,11.9,10.1,22.9,8.4,34.306574,-118.13267699999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001748,Los Angeles County fallback SVI tract 1748,6958,33.79,17.0,2.6,6.3,13.0,34.127838,-118.402892,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001749,Los Angeles County fallback SVI tract 1749,4172,39.45,16.6,11.2,11.5,5.6,34.266144,-118.922898,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001750,Los Angeles County fallback SVI tract 1750,5284,55.31,25.5,11.8,8.4,13.9,34.696808999999995,-117.969919,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001751,Los Angeles County fallback SVI tract 1751,4481,66.26,37.3,5.6,17.5,15.9,33.103094999999996,-117.79016999999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001752,Los Angeles County fallback SVI tract 1752,1986,29.89,21.5,3.1,10.7,6.4,34.605134,-118.169328,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001753,Los Angeles County fallback SVI tract 1753,5455,69.05,35.0,9.5,17.4,7.2,34.388541999999994,-117.98724899999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001754,Los Angeles County fallback SVI tract 1754,1881,63.93,25.3,9.2,21.5,10.9,34.742313,-118.657125,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001755,Los Angeles County fallback SVI tract 1755,6499,64.35,20.5,15.0,23.1,4.8,33.948539000000004,-118.086618,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001756,Los Angeles County fallback SVI tract 1756,4247,44.79,4.4,5.4,20.5,17.7,33.134943,-118.01455700000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001757,Los Angeles County fallback SVI tract 1757,4846,47.82,25.4,8.5,10.7,16.3,34.778710000000004,-117.78120799999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001758,Los Angeles County fallback SVI tract 1758,4403,67.58,33.9,9.4,13.9,11.9,33.91473799999999,-118.77584999999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001759,Los Angeles County fallback SVI tract 1759,2917,28.13,4.1,3.2,10.5,18.6,34.68263,-117.86980799999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001760,Los Angeles County fallback SVI tract 1760,5271,36.82,12.6,13.0,12.3,5.3,33.816954,-118.77841799999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001761,Los Angeles County fallback SVI tract 1761,1681,62.39,36.1,6.8,17.3,5.0,34.306326,-118.62507699999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001762,Los Angeles County fallback SVI tract 1762,2783,42.75,10.1,5.1,8.0,19.8,34.607001000000004,-118.798162,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001763,Los Angeles County fallback SVI tract 1763,1416,45.0,11.5,9.9,9.8,11.3,34.011749,-118.12353700000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001764,Los Angeles County fallback SVI tract 1764,5968,43.56,5.3,10.2,19.7,16.6,33.377928,-118.42968,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001765,Los Angeles County fallback SVI tract 1765,4026,59.29,29.1,14.6,7.6,12.5,34.743165999999995,-118.374711,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001766,Los Angeles County fallback SVI tract 1766,3642,49.08,21.0,3.5,18.9,17.8,34.131102,-118.758316,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001767,Los Angeles County fallback SVI tract 1767,7167,32.61,4.6,9.5,8.0,11.3,34.347337,-118.44454900000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001768,Los Angeles County fallback SVI tract 1768,1608,57.93,18.5,15.0,20.7,7.0,33.91352499999999,-118.797639,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001769,Los Angeles County fallback SVI tract 1769,1053,81.36,35.0,12.7,23.7,11.6,33.58841399999999,-118.59032300000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001770,Los Angeles County fallback SVI tract 1770,6993,64.76,17.6,14.1,13.1,18.3,34.170248,-118.531998,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001771,Los Angeles County fallback SVI tract 1771,2737,42.61,16.4,10.0,10.0,9.8,33.285439,-118.57318799999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001772,Los Angeles County fallback SVI tract 1772,6947,39.12,20.5,6.9,12.9,10.4,34.760147,-117.87434499999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001773,Los Angeles County fallback SVI tract 1773,5450,56.39,32.8,2.0,23.5,16.0,33.75169999999999,-118.073746,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001774,Los Angeles County fallback SVI tract 1774,4646,40.69,12.1,5.9,19.0,13.5,33.414837,-118.69396400000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001775,Los Angeles County fallback SVI tract 1775,4547,48.61,11.4,11.9,8.0,14.9,33.74811999999999,-117.826072,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001776,Los Angeles County fallback SVI tract 1776,3584,51.09,16.1,8.8,18.0,10.3,33.330609,-118.85140999999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001777,Los Angeles County fallback SVI tract 1777,2509,36.91,8.4,4.4,22.9,4.1,34.292774,-117.669564,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001778,Los Angeles County fallback SVI tract 1778,2558,37.31,4.6,4.1,13.2,11.6,32.897389999999994,-118.69663800000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001779,Los Angeles County fallback SVI tract 1779,7022,55.03,26.9,6.5,18.7,8.0,32.903088000000004,-118.34861799999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001780,Los Angeles County fallback SVI tract 1780,5426,52.21,13.0,4.9,23.3,15.6,33.150586,-118.51893,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001781,Los Angeles County fallback SVI tract 1781,1088,52.6,9.0,6.4,21.9,19.8,32.850423,-118.67405699999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001782,Los Angeles County fallback SVI tract 1782,975,61.69,27.8,10.0,18.2,13.0,33.434649,-118.251125,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001783,Los Angeles County fallback SVI tract 1783,858,51.57,24.5,4.5,19.6,7.2,34.209235,-118.208455,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001784,Los Angeles County fallback SVI tract 1784,2431,61.61,27.6,8.9,8.1,20.9,34.710466,-118.642129,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001785,Los Angeles County fallback SVI tract 1785,5101,39.94,17.3,5.4,12.8,16.2,34.775513000000004,-118.271461,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001786,Los Angeles County fallback SVI tract 1786,1795,36.14,3.4,2.4,11.6,20.3,34.074679999999994,-117.95426499999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001787,Los Angeles County fallback SVI tract 1787,4092,48.9,20.6,5.9,21.3,10.7,33.083138,-118.527322,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001788,Los Angeles County fallback SVI tract 1788,6080,43.72,28.7,2.4,10.7,11.5,34.643492,-117.74927600000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001789,Los Angeles County fallback SVI tract 1789,1895,51.57,34.5,10.5,5.8,12.5,33.118548,-117.977424,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001790,Los Angeles County fallback SVI tract 1790,4265,71.04,24.6,8.6,23.1,19.8,34.088332,-118.579655,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001791,Los Angeles County fallback SVI tract 1791,3669,66.87,23.9,14.3,21.1,18.6,33.19678699999999,-118.581603,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001792,Los Angeles County fallback SVI tract 1792,6315,67.41,35.0,8.7,15.0,11.1,33.483915,-118.640184,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001793,Los Angeles County fallback SVI tract 1793,1158,60.75,34.7,12.0,6.1,14.0,34.464721999999995,-118.572585,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001794,Los Angeles County fallback SVI tract 1794,4686,48.86,16.8,7.5,22.3,11.2,34.77008299999999,-118.59170099999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001795,Los Angeles County fallback SVI tract 1795,6015,58.77,29.4,14.9,14.6,6.7,33.179174,-118.178162,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001796,Los Angeles County fallback SVI tract 1796,4211,50.39,34.5,9.1,7.4,11.8,34.513025,-118.039687,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001797,Los Angeles County fallback SVI tract 1797,3974,61.63,36.3,2.9,14.3,19.8,33.680198,-118.42239500000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001798,Los Angeles County fallback SVI tract 1798,7005,39.0,19.0,7.2,11.0,12.5,33.05890899999999,-117.88578399999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001799,Los Angeles County fallback SVI tract 1799,1415,66.43,26.9,12.8,22.5,15.0,33.713869,-117.908954,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001800,Los Angeles County fallback SVI tract 1800,895,48.31,17.1,3.1,19.2,18.1,33.085902,-117.781878,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001801,Los Angeles County fallback SVI tract 1801,1419,42.85,24.4,11.3,7.4,7.6,33.088395000000006,-118.481907,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001802,Los Angeles County fallback SVI tract 1802,3715,42.36,8.8,8.4,7.3,15.8,33.249018,-118.862607,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001803,Los Angeles County fallback SVI tract 1803,6740,46.51,13.0,7.4,9.6,12.4,34.450702,-118.17038400000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001804,Los Angeles County fallback SVI tract 1804,1050,77.9,37.0,14.1,11.5,15.8,33.214075,-118.12788900000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001805,Los Angeles County fallback SVI tract 1805,2282,59.77,34.7,11.0,10.2,17.2,32.975037,-118.623945,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001806,Los Angeles County fallback SVI tract 1806,4894,57.26,29.4,4.3,18.0,17.2,33.18790499999999,-117.95485199999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001807,Los Angeles County fallback SVI tract 1807,3325,65.0,21.6,8.5,18.0,18.1,34.015637,-118.853071,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001808,Los Angeles County fallback SVI tract 1808,5491,48.77,24.4,7.8,10.5,12.1,34.04869899999999,-118.53086599999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001809,Los Angeles County fallback SVI tract 1809,2014,46.81,9.0,15.3,12.7,11.8,33.712408,-118.57008900000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001810,Los Angeles County fallback SVI tract 1810,2136,53.53,30.8,1.9,18.3,12.8,33.738898,-118.67515800000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001811,Los Angeles County fallback SVI tract 1811,3358,46.26,28.0,3.7,7.4,11.1,33.7126,-118.64405299999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001812,Los Angeles County fallback SVI tract 1812,1219,63.54,30.3,10.1,19.1,19.0,34.480249,-118.244896,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001813,Los Angeles County fallback SVI tract 1813,7080,47.84,9.1,11.9,12.5,17.4,32.868882,-118.37782299999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001814,Los Angeles County fallback SVI tract 1814,6195,34.05,14.8,7.6,7.6,4.3,33.49772,-118.41806000000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001815,Los Angeles County fallback SVI tract 1815,6311,43.46,12.8,4.0,7.0,20.5,34.25288,-118.723117,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001816,Los Angeles County fallback SVI tract 1816,6227,65.41,25.1,12.4,22.7,19.8,33.864206,-118.360122,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001817,Los Angeles County fallback SVI tract 1817,5295,52.17,19.9,10.5,6.3,15.1,34.086997,-117.816474,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001818,Los Angeles County fallback SVI tract 1818,3536,38.07,5.0,14.5,10.3,6.1,33.324904,-118.619316,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001819,Los Angeles County fallback SVI tract 1819,6702,53.1,17.0,3.6,15.7,17.4,33.087169,-118.062984,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001820,Los Angeles County fallback SVI tract 1820,6676,27.53,5.8,3.4,11.0,11.2,33.215153,-118.61270099999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001821,Los Angeles County fallback SVI tract 1821,2601,52.62,29.0,7.4,8.6,12.2,34.079061,-118.663137,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001822,Los Angeles County fallback SVI tract 1822,6345,42.64,4.8,10.8,21.9,7.0,32.992304000000004,-117.87652700000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001823,Los Angeles County fallback SVI tract 1823,2041,43.35,14.6,3.3,17.6,13.5,33.90884199999999,-117.79014500000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001824,Los Angeles County fallback SVI tract 1824,4981,77.38,25.1,15.5,21.3,11.7,33.160452,-117.859924,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001825,Los Angeles County fallback SVI tract 1825,1531,55.57,19.4,11.5,13.7,9.9,33.29701299999999,-118.282331,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001826,Los Angeles County fallback SVI tract 1826,5069,47.06,19.4,6.3,19.2,4.7,34.57983899999999,-117.759887,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001827,Los Angeles County fallback SVI tract 1827,6898,28.84,7.3,3.1,22.1,4.2,34.606805,-118.39886200000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001828,Los Angeles County fallback SVI tract 1828,4650,49.05,17.1,12.2,20.5,9.5,33.970469,-118.45167900000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001829,Los Angeles County fallback SVI tract 1829,5006,53.37,33.6,12.9,11.6,5.2,34.63902,-118.424993,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001830,Los Angeles County fallback SVI tract 1830,3351,53.36,6.9,12.5,16.3,20.5,34.525034,-117.773715,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001831,Los Angeles County fallback SVI tract 1831,5112,69.05,28.4,12.8,16.8,13.4,34.81272799999999,-118.05767900000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001832,Los Angeles County fallback SVI tract 1832,2476,58.32,22.0,12.8,9.6,16.0,34.124894,-118.45590299999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037001833,Los Angeles County fallback SVI tract 1833,4629,43.09,11.7,2.6,22.8,13.8,34.364199,-118.189391,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
