image,damage_level,building_count,area_m2
midwest-flooding_00000004,严重损毁,0,0.0
midwest-flooding_00000004,完全损毁,0,0.0
midwest-flooding_00000006,完好,2,61.0
midwest-flooding_00000006,轻微损毁,0,0.0
midwest-flooding_00000006,严重损毁,1,51.0
midwest-flooding_00000006,完全损毁,1,74.0
midwest-flooding_00000008,完好,1,168.0
midwest-flooding_00000008,轻微损毁,1,73.0
midwest-flooding_00000008,严重损毁,4,487.0
midwest-flooding_00000008,完全损毁,2,177.0
midwest-flooding_00000011,完好,38,11850.0
midwest-flooding_00000011,轻微损毁,3,1259.0
midwest-flooding_00000011,严重损毁,1,360.0
midwest-flooding_00000011,完全损毁,0,0.0
midwest-flooding_00000014,完好,42,10104.0
midwest-flooding_00000014,轻微损毁,0,0.0
midwest-flooding_00000014,严重损毁,0,0.0
midwest-flooding_00000014,完全损毁,0,0.0
midwest-flooding_00000016,完好,41,17629.0
midwest-flooding_00000016,轻微损毁,2,468.0
midwest-flooding_00000016,严重损毁,0,0.0
midwest-flooding_00000016,完全损毁,0,0.0
midwest-flooding_00000017,完好,10,3219.0
midwest-flooding_00000017,轻微损毁,0,0.0
midwest-flooding_00000017,严重损毁,0,0.0
midwest-flooding_00000017,完全损毁,0,0.0
midwest-flooding_00000026,完好,61,14903.0
midwest-flooding_00000026,轻微损毁,0,0.0
midwest-flooding_00000026,严重损毁,0,0.0
midwest-flooding_00000026,完全损毁,0,0.0
midwest-flooding_00000048,完好,108,39707.0
midwest-flooding_00000048,轻微损毁,0,0.0
midwest-flooding_00000048,严重损毁,0,0.0
midwest-flooding_00000048,完全损毁,0,0.0
midwest-flooding_00000050,完好,201,42639.0
midwest-flooding_00000050,轻微损毁,0,0.0
midwest-flooding_00000050,严重损毁,0,0.0
midwest-flooding_00000050,完全损毁,0,0.0
midwest-flooding_00000056,完好,65,26454.0
midwest-flooding_00000056,轻微损毁,0,0.0
midwest-flooding_00000056,严重损毁,0,0.0
midwest-flooding_00000056,完全损毁,0,0.0
midwest-flooding_00000071,完好,110,23825.0
midwest-flooding_00000071,轻微损毁,0,0.0
midwest-flooding_00000071,严重损毁,0,0.0
midwest-flooding_00000071,完全损毁,0,0.0
midwest-flooding_00000072,完好,126,26677.0
midwest-flooding_00000072,轻微损毁,0,0.0
midwest-flooding_00000072,严重损毁,0,0.0
midwest-flooding_00000072,完全损毁,0,0.0
midwest-flooding_00000088,完好,0,0.0
midwest-flooding_00000088,轻微损毁,0,0.0
midwest-flooding_00000088,严重损毁,0,0.0
midwest-flooding_00000088,完全损毁,0,0.0
midwest-flooding_00000090,完好,0,0.0
midwest-flooding_00000090,轻微损毁,0,0.0
midwest-flooding_00000090,严重损毁,0,0.0
midwest-flooding_00000090,完全损毁,0,0.0
midwest-flooding_00000092,完好,3,273.0
midwest-flooding_00000092,轻微损毁,0,0.0
midwest-flooding_00000092,严重损毁,0,0.0
midwest-flooding_00000092,完全损毁,0,0.0
midwest-flooding_00000104,完好,0,0.0
midwest-flooding_00000104,轻微损毁,0,0.0
midwest-flooding_00000104,严重损毁,0,0.0
midwest-flooding_00000104,完全损毁,0,0.0
midwest-flooding_00000105,完好,0,0.0
midwest-flooding_00000105,轻微损毁,0,0.0
midwest-flooding_00000105,严重损毁,0,0.0
midwest-flooding_00000105,完全损毁,0,0.0
midwest-flooding_00000112,完好,7,1340.0
midwest-flooding_00000112,轻微损毁,0,0.0
midwest-flooding_00000112,严重损毁,0,0.0
midwest-flooding_00000112,完全损毁,0,0.0
midwest-flooding_00000116,完好,0,0.0
midwest-flooding_00000116,轻微损毁,0,0.0
midwest-flooding_00000116,严重损毁,0,0.0
midwest-flooding_00000116,完全损毁,0,0.0
midwest-flooding_00000122,完好,10,1359.0
midwest-flooding_00000122,轻微损毁,0,0.0
midwest-flooding_00000122,严重损毁,0,0.0
midwest-flooding_00000122,完全损毁,0,0.0
midwest-flooding_00000128,完好,5,716.0
midwest-flooding_00000128,轻微损毁,0,0.0
midwest-flooding_00000128,严重损毁,0,0.0
midwest-flooding_00000128,完全损毁,0,0.0
midwest-flooding_00000133,完好,2,236.0
midwest-flooding_00000133,轻微损毁,0,0.0
midwest-flooding_00000133,严重损毁,0,0.0
midwest-flooding_00000133,完全损毁,0,0.0
midwest-flooding_00000135,完好,1,174.0
midwest-flooding_00000135,轻微损毁,0,0.0
midwest-flooding_00000135,严重损毁,0,0.0
midwest-flooding_00000135,完全损毁,0,0.0
midwest-flooding_00000142,完好,1,51.0
midwest-flooding_00000142,轻微损毁,0,0.0
midwest-flooding_00000142,严重损毁,0,0.0
midwest-flooding_00000142,完全损毁,1,32.0
midwest-flooding_00000146,完好,2,163.0
midwest-flooding_00000146,轻微损毁,0,0.0
midwest-flooding_00000146,严重损毁,0,0.0
midwest-flooding_00000146,完全损毁,0,0.0
midwest-flooding_00000160,完好,1,376.0
midwest-flooding_00000160,轻微损毁,0,0.0
midwest-flooding_00000160,严重损毁,0,0.0
midwest-flooding_00000160,完全损毁,0,0.0
midwest-flooding_00000169,完好,15,2602.0
midwest-flooding_00000169,轻微损毁,0,0.0
midwest-flooding_00000169,严重损毁,0,0.0
midwest-flooding_00000169,完全损毁,0,0.0
midwest-flooding_00000176,完好,0,0.0
midwest-flooding_00000176,轻微损毁,0,0.0
midwest-flooding_00000176,严重损毁,0,0.0
midwest-flooding_00000176,完全损毁,0,0.0
midwest-flooding_00000179,完好,6,952.0
midwest-flooding_00000179,轻微损毁,0,0.0
midwest-flooding_00000179,严重损毁,0,0.0
midwest-flooding_00000179,完全损毁,0,0.0
midwest-flooding_00000184,完好,6,536.0
midwest-flooding_00000184,轻微损毁,0,0.0
midwest-flooding_00000184,严重损毁,0,0.0
midwest-flooding_00000184,完全损毁,0,0.0
midwest-flooding_00000195,完好,0,0.0
midwest-flooding_00000195,轻微损毁,0,0.0
midwest-flooding_00000195,严重损毁,0,0.0
midwest-flooding_00000195,完全损毁,0,0.0
midwest-flooding_00000198,完好,15,1829.0
midwest-flooding_00000198,轻微损毁,0,0.0
midwest-flooding_00000198,严重损毁,0,0.0
midwest-flooding_00000198,完全损毁,0,0.0
midwest-flooding_00000208,完好,1,41.0
midwest-flooding_00000208,轻微损毁,0,0.0
midwest-flooding_00000208,严重损毁,0,0.0
midwest-flooding_00000208,完全损毁,0,0.0
midwest-flooding_00000210,完好,0,0.0
midwest-flooding_00000210,轻微损毁,0,0.0
midwest-flooding_00000210,严重损毁,0,0.0
midwest-flooding_00000210,完全损毁,0,0.0
midwest-flooding_00000215,完好,5,760.0
midwest-flooding_00000215,轻微损毁,0,0.0
midwest-flooding_00000215,严重损毁,3,274.0
midwest-flooding_00000215,完全损毁,1,28.0
midwest-flooding_00000224,完好,6,966.0
midwest-flooding_00000224,轻微损毁,0,0.0
midwest-flooding_00000224,严重损毁,0,0.0
midwest-flooding_00000224,完全损毁,0,0.0
midwest-flooding_00000232,完好,5,884.0
midwest-flooding_00000232,轻微损毁,0,0.0
midwest-flooding_00000232,严重损毁,0,0.0
midwest-flooding_00000232,完全损毁,0,0.0
midwest-flooding_00000243,完好,2,208.0
midwest-flooding_00000243,轻微损毁,1,81.0
midwest-flooding_00000243,严重损毁,0,0.0
midwest-flooding_00000243,完全损毁,0,0.0
midwest-flooding_00000248,完好,43,10639.0
midwest-flooding_00000248,轻微损毁,0,0.0
midwest-flooding_00000248,严重损毁,0,0.0
midwest-flooding_00000248,完全损毁,0,0.0
midwest-flooding_00000254,完好,0,0.0
midwest-flooding_00000254,轻微损毁,0,0.0
midwest-flooding_00000254,严重损毁,0,0.0
midwest-flooding_00000254,完全损毁,1,51.0
midwest-flooding_00000256,完好,99,12992.0
midwest-flooding_00000256,轻微损毁,0,0.0
midwest-flooding_00000256,严重损毁,0,0.0
midwest-flooding_00000256,完全损毁,0,0.0
midwest-flooding_00000271,完好,21,3917.0
midwest-flooding_00000271,轻微损毁,0,0.0
midwest-flooding_00000271,严重损毁,0,0.0
midwest-flooding_00000271,完全损毁,0,0.0
midwest-flooding_00000274,完好,49,17067.0
midwest-flooding_00000274,轻微损毁,0,0.0
midwest-flooding_00000274,严重损毁,0,0.0
midwest-flooding_00000274,完全损毁,0,0.0
midwest-flooding_00000284,完好,0,0.0
midwest-flooding_00000284,轻微损毁,0,0.0
midwest-flooding_00000284,严重损毁,0,0.0
midwest-flooding_00000284,完全损毁,1,55.0
midwest-flooding_00000286,完好,2,341.0
midwest-flooding_00000286,轻微损毁,0,0.0
midwest-flooding_00000286,严重损毁,1,297.0
midwest-flooding_00000286,完全损毁,2,70.0
midwest-flooding_00000287,完好,0,0.0
midwest-flooding_00000287,轻微损毁,0,0.0
midwest-flooding_00000287,严重损毁,2,76.0
midwest-flooding_00000287,完全损毁,1,25.0
midwest-flooding_00000292,完好,2,315.0
midwest-flooding_00000292,轻微损毁,0,0.0
midwest-flooding_00000292,严重损毁,0,0.0
midwest-flooding_00000292,完全损毁,1,30.0
midwest-flooding_00000298,完好,6,657.0
midwest-flooding_00000298,轻微损毁,1,220.0
midwest-flooding_00000298,严重损毁,0,0.0
midwest-flooding_00000298,完全损毁,0,0.0
midwest-flooding_00000302,完好,72,16955.0
midwest-flooding_00000302,轻微损毁,0,0.0
midwest-flooding_00000302,严重损毁,0,0.0
midwest-flooding_00000302,完全损毁,2,196.0
midwest-flooding_00000309,完好,42,7611.0
midwest-flooding_00000309,轻微损毁,0,0.0
midwest-flooding_00000309,严重损毁,0,0.0
midwest-flooding_00000309,完全损毁,0,0.0
midwest-flooding_00000311,完好,1,35.0
midwest-flooding_00000311,轻微损毁,0,0.0
midwest-flooding_00000311,严重损毁,2,614.0
midwest-flooding_00000311,完全损毁,0,0.0
midwest-flooding_00000315,完好,5,183.0
midwest-flooding_00000315,轻微损毁,0,0.0
midwest-flooding_00000315,严重损毁,0,0.0
midwest-flooding_00000315,完全损毁,1,18.0
midwest-flooding_00000323,完好,17,3224.0
midwest-flooding_00000323,轻微损毁,0,0.0
midwest-flooding_00000323,严重损毁,0,0.0
midwest-flooding_00000323,完全损毁,1,19.0
midwest-flooding_00000324,完好,1,64.0
midwest-flooding_00000324,轻微损毁,0,0.0
midwest-flooding_00000324,严重损毁,0,0.0
midwest-flooding_00000324,完全损毁,0,0.0
midwest-flooding_00000332,完好,0,0.0
midwest-flooding_00000332,轻微损毁,0,0.0
midwest-flooding_00000332,严重损毁,3,1803.0
midwest-flooding_00000332,完全损毁,2,85.0
midwest-flooding_00000333,完好,8,2622.0
midwest-flooding_00000333,轻微损毁,0,0.0
midwest-flooding_00000333,严重损毁,0,0.0
midwest-flooding_00000333,完全损毁,0,0.0
midwest-flooding_00000334,完好,9,1266.0
midwest-flooding_00000334,轻微损毁,0,0.0
midwest-flooding_00000334,严重损毁,0,0.0
midwest-flooding_00000334,完全损毁,0,0.0
midwest-flooding_00000335,完好,8,1174.0
midwest-flooding_00000335,轻微损毁,0,0.0
midwest-flooding_00000335,严重损毁,0,0.0
midwest-flooding_00000335,完全损毁,1,22.0
midwest-flooding_00000336,完好,22,4716.0
midwest-flooding_00000336,轻微损毁,0,0.0
midwest-flooding_00000336,严重损毁,2,131.0
midwest-flooding_00000336,完全损毁,0,0.0
midwest-flooding_00000344,完好,2,268.0
midwest-flooding_00000344,轻微损毁,0,0.0
midwest-flooding_00000344,严重损毁,0,0.0
midwest-flooding_00000344,完全损毁,1,26.0
midwest-flooding_00000354,完好,0,0.0
midwest-flooding_00000354,轻微损毁,0,0.0
midwest-flooding_00000354,严重损毁,0,0.0
midwest-flooding_00000354,完全损毁,0,0.0
midwest-flooding_00000361,完好,26,7667.0
midwest-flooding_00000361,轻微损毁,0,0.0
midwest-flooding_00000361,严重损毁,0,0.0
midwest-flooding_00000361,完全损毁,0,0.0
midwest-flooding_00000362,完好,4,649.0
midwest-flooding_00000362,轻微损毁,0,0.0
midwest-flooding_00000362,严重损毁,0,0.0
midwest-flooding_00000362,完全损毁,2,223.0
midwest-flooding_00000363,完好,1,727.0
midwest-flooding_00000363,轻微损毁,0,0.0
midwest-flooding_00000363,严重损毁,0,0.0
midwest-flooding_00000363,完全损毁,0,0.0
midwest-flooding_00000365,完好,9,2343.0
midwest-flooding_00000365,轻微损毁,0,0.0
midwest-flooding_00000365,严重损毁,0,0.0
midwest-flooding_00000365,完全损毁,0,0.0
midwest-flooding_00000370,完好,10,1284.0
midwest-flooding_00000370,轻微损毁,0,0.0
midwest-flooding_00000370,严重损毁,0,0.0
midwest-flooding_00000370,完全损毁,0,0.0
midwest-flooding_00000382,完好,7,1101.0
midwest-flooding_00000382,轻微损毁,0,0.0
midwest-flooding_00000382,严重损毁,0,0.0
midwest-flooding_00000382,完全损毁,2,83.0
midwest-flooding_00000396,完好,9,1064.0
midwest-flooding_00000396,轻微损毁,0,0.0
midwest-flooding_00000396,严重损毁,0,0.0
midwest-flooding_00000396,完全损毁,1,45.0
midwest-flooding_00000409,完好,21,2946.0
midwest-flooding_00000409,轻微损毁,0,0.0
midwest-flooding_00000409,严重损毁,0,0.0
midwest-flooding_00000409,完全损毁,0,0.0
midwest-flooding_00000412,完好,22,2953.0
midwest-flooding_00000412,轻微损毁,0,0.0
midwest-flooding_00000412,严重损毁,0,0.0
midwest-flooding_00000412,完全损毁,0,0.0
midwest-flooding_00000413,完好,10,1568.0
midwest-flooding_00000413,轻微损毁,0,0.0
midwest-flooding_00000413,严重损毁,0,0.0
midwest-flooding_00000413,完全损毁,1,206.0
midwest-flooding_00000414,完好,4,324.0
midwest-flooding_00000414,轻微损毁,0,0.0
midwest-flooding_00000414,严重损毁,0,0.0
midwest-flooding_00000414,完全损毁,1,23.0
midwest-flooding_00000420,完好,15,2015.0
midwest-flooding_00000420,轻微损毁,0,0.0
midwest-flooding_00000420,严重损毁,0,0.0
midwest-flooding_00000420,完全损毁,1,130.0
midwest-flooding_00000421,完好,4,474.0
midwest-flooding_00000421,轻微损毁,0,0.0
midwest-flooding_00000421,严重损毁,0,0.0
midwest-flooding_00000421,完全损毁,0,0.0
midwest-flooding_00000428,完好,13,2367.0
midwest-flooding_00000428,轻微损毁,0,0.0
midwest-flooding_00000428,严重损毁,0,0.0
midwest-flooding_00000428,完全损毁,0,0.0
midwest-flooding_00000432,完好,0,0.0
midwest-flooding_00000432,轻微损毁,0,0.0
midwest-flooding_00000432,严重损毁,0,0.0
midwest-flooding_00000432,完全损毁,0,0.0
midwest-flooding_00000437,完好,18,2620.0
midwest-flooding_00000437,轻微损毁,0,0.0
midwest-flooding_00000437,严重损毁,0,0.0
midwest-flooding_00000437,完全损毁,2,71.0
midwest-flooding_00000440,完好,12,1907.0
midwest-flooding_00000440,轻微损毁,1,196.0
midwest-flooding_00000440,严重损毁,0,0.0
midwest-flooding_00000440,完全损毁,2,54.0
palu-tsunami_00000004,完好,70,21533.0
palu-tsunami_00000004,轻微损毁,0,0.0
palu-tsunami_00000004,严重损毁,0,0.0
palu-tsunami_00000004,完全损毁,4,406.0
palu-tsunami_00000008,完好,109,29012.0
palu-tsunami_00000008,轻微损毁,1,280.0
palu-tsunami_00000008,严重损毁,0,0.0
palu-tsunami_00000008,完全损毁,16,4183.0
palu-tsunami_00000010,完好,123,29318.0
palu-tsunami_00000010,轻微损毁,0,0.0
palu-tsunami_00000010,严重损毁,0,0.0
palu-tsunami_00000010,完全损毁,0,0.0
palu-tsunami_00000012,完好,63,19471.0
palu-tsunami_00000012,轻微损毁,0,0.0
palu-tsunami_00000012,严重损毁,0,0.0
palu-tsunami_00000012,完全损毁,0,0.0
palu-tsunami_00000021,完好,106,32683.0
palu-tsunami_00000021,轻微损毁,0,0.0
palu-tsunami_00000021,严重损毁,0,0.0
palu-tsunami_00000021,完全损毁,0,0.0
palu-tsunami_00000027,完好,103,22644.0
palu-tsunami_00000027,轻微损毁,0,0.0
palu-tsunami_00000027,严重损毁,0,0.0
palu-tsunami_00000027,完全损毁,0,0.0
palu-tsunami_00000028,完好,5,2746.0
palu-tsunami_00000028,轻微损毁,0,0.0
palu-tsunami_00000028,严重损毁,0,0.0
palu-tsunami_00000028,完全损毁,1,22.0
palu-tsunami_00000032,完好,7,1369.0
palu-tsunami_00000032,轻微损毁,0,0.0
palu-tsunami_00000032,严重损毁,0,0.0
palu-tsunami_00000032,完全损毁,16,4926.0
palu-tsunami_00000035,完好,1,90.0
palu-tsunami_00000035,轻微损毁,0,0.0
palu-tsunami_00000035,严重损毁,0,0.0
palu-tsunami_00000035,完全损毁,0,0.0
palu-tsunami_00000037,完好,109,29601.0
palu-tsunami_00000037,轻微损毁,1,1198.0
palu-tsunami_00000037,严重损毁,0,0.0
palu-tsunami_00000037,完全损毁,0,0.0
palu-tsunami_00000038,完好,113,37840.0
palu-tsunami_00000038,轻微损毁,0,0.0
palu-tsunami_00000038,严重损毁,0,0.0
palu-tsunami_00000038,完全损毁,0,0.0
palu-tsunami_00000041,完好,37,18595.0
palu-tsunami_00000041,轻微损毁,0,0.0
palu-tsunami_00000041,严重损毁,0,0.0
palu-tsunami_00000041,完全损毁,0,0.0
palu-tsunami_00000062,完好,207,65632.0
palu-tsunami_00000062,轻微损毁,0,0.0
palu-tsunami_00000062,严重损毁,0,0.0
palu-tsunami_00000062,完全损毁,0,0.0
palu-tsunami_00000081,完好,133,115656.0
palu-tsunami_00000081,轻微损毁,0,0.0
palu-tsunami_00000081,严重损毁,0,0.0
palu-tsunami_00000081,完全损毁,0,0.0
palu-tsunami_00000082,完好,144,96576.0
palu-tsunami_00000082,轻微损毁,0,0.0
palu-tsunami_00000082,严重损毁,0,0.0
palu-tsunami_00000082,完全损毁,0,0.0
palu-tsunami_00000091,完好,116,77988.0
palu-tsunami_00000091,轻微损毁,0,0.0
palu-tsunami_00000091,严重损毁,0,0.0
palu-tsunami_00000091,完全损毁,0,0.0
palu-tsunami_00000094,完好,152,100584.0
palu-tsunami_00000094,轻微损毁,0,0.0
palu-tsunami_00000094,严重损毁,0,0.0
palu-tsunami_00000094,完全损毁,0,0.0
palu-tsunami_00000096,完好,41,16091.0
palu-tsunami_00000096,轻微损毁,0,0.0
palu-tsunami_00000096,严重损毁,0,0.0
palu-tsunami_00000096,完全损毁,16,2571.0
palu-tsunami_00000113,完好,165,41185.0
palu-tsunami_00000113,轻微损毁,0,0.0
palu-tsunami_00000113,严重损毁,0,0.0
palu-tsunami_00000113,完全损毁,16,5719.0
palu-tsunami_00000114,完好,194,88670.0
palu-tsunami_00000114,轻微损毁,0,0.0
palu-tsunami_00000114,严重损毁,0,0.0
palu-tsunami_00000114,完全损毁,0,0.0
palu-tsunami_00000117,完好,77,65366.0
palu-tsunami_00000117,轻微损毁,0,0.0
palu-tsunami_00000117,严重损毁,0,0.0
palu-tsunami_00000117,完全损毁,5,551.0
palu-tsunami_00000120,完好,133,82130.0
palu-tsunami_00000120,轻微损毁,0,0.0
palu-tsunami_00000120,严重损毁,0,0.0
palu-tsunami_00000120,完全损毁,2,207.0
palu-tsunami_00000124,完好,33,12858.0
palu-tsunami_00000124,轻微损毁,0,0.0
palu-tsunami_00000124,严重损毁,0,0.0
palu-tsunami_00000124,完全损毁,3,996.0
palu-tsunami_00000127,完好,9,1475.0
palu-tsunami_00000127,轻微损毁,0,0.0
palu-tsunami_00000127,严重损毁,0,0.0
palu-tsunami_00000127,完全损毁,1,121.0
palu-tsunami_00000129,完好,4,396.0
palu-tsunami_00000129,轻微损毁,0,0.0
palu-tsunami_00000129,严重损毁,0,0.0
palu-tsunami_00000129,完全损毁,0,0.0
palu-tsunami_00000135,完好,50,18391.0
palu-tsunami_00000135,轻微损毁,1,424.0
palu-tsunami_00000135,严重损毁,0,0.0
palu-tsunami_00000135,完全损毁,7,2646.0
palu-tsunami_00000139,完好,18,1758.0
palu-tsunami_00000139,轻微损毁,0,0.0
palu-tsunami_00000139,严重损毁,0,0.0
palu-tsunami_00000139,完全损毁,0,0.0
palu-tsunami_00000141,完好,2,118.0
palu-tsunami_00000141,轻微损毁,0,0.0
palu-tsunami_00000141,严重损毁,0,0.0
palu-tsunami_00000141,完全损毁,1,55.0
palu-tsunami_00000143,完好,66,41118.0
palu-tsunami_00000143,轻微损毁,0,0.0
palu-tsunami_00000143,严重损毁,0,0.0
palu-tsunami_00000143,完全损毁,18,4767.0
palu-tsunami_00000146,完好,141,69518.0
palu-tsunami_00000146,轻微损毁,0,0.0
palu-tsunami_00000146,严重损毁,0,0.0
palu-tsunami_00000146,完全损毁,0,0.0
palu-tsunami_00000147,完好,115,101772.0
palu-tsunami_00000147,轻微损毁,0,0.0
palu-tsunami_00000147,严重损毁,0,0.0
palu-tsunami_00000147,完全损毁,2,108.0
palu-tsunami_00000151,完好,118,97783.0
palu-tsunami_00000151,轻微损毁,0,0.0
palu-tsunami_00000151,严重损毁,0,0.0
palu-tsunami_00000151,完全损毁,0,0.0
palu-tsunami_00000158,完好,12,1485.0
palu-tsunami_00000158,轻微损毁,0,0.0
palu-tsunami_00000158,严重损毁,0,0.0
palu-tsunami_00000158,完全损毁,7,1215.0
palu-tsunami_00000163,完好,51,13854.0
palu-tsunami_00000163,轻微损毁,2,475.0
palu-tsunami_00000163,严重损毁,0,0.0
palu-tsunami_00000163,完全损毁,52,20817.0
palu-tsunami_00000165,完好,46,12112.0
palu-tsunami_00000165,轻微损毁,1,119.0
palu-tsunami_00000165,严重损毁,3,1212.0
palu-tsunami_00000165,完全损毁,74,14907.0
palu-tsunami_00000170,完好,73,15316.0
palu-tsunami_00000170,轻微损毁,0,0.0
palu-tsunami_00000170,严重损毁,1,166.0
palu-tsunami_00000170,完全损毁,27,4526.0
palu-tsunami_00000173,完好,109,77483.0
palu-tsunami_00000173,轻微损毁,0,0.0
palu-tsunami_00000173,严重损毁,0,0.0
palu-tsunami_00000173,完全损毁,1,107.0
palu-tsunami_00000181,完好,90,24552.0
palu-tsunami_00000181,轻微损毁,0,0.0
palu-tsunami_00000181,严重损毁,0,0.0
palu-tsunami_00000181,完全损毁,132,34179.0
palu-tsunami_00000184,完好,1,57.0
palu-tsunami_00000184,轻微损毁,0,0.0
palu-tsunami_00000184,严重损毁,0,0.0
palu-tsunami_00000184,完全损毁,0,0.0
palu-tsunami_00000185,完好,1,154.0
palu-tsunami_00000185,轻微损毁,1,269.0
palu-tsunami_00000185,严重损毁,0,0.0
palu-tsunami_00000185,完全损毁,13,1126.0
palu-tsunami_00000193,完好,0,0.0
palu-tsunami_00000193,轻微损毁,0,0.0
palu-tsunami_00000193,严重损毁,0,0.0
palu-tsunami_00000193,完全损毁,26,4247.0
palu-tsunami_00000194,完好,6,451.0
palu-tsunami_00000194,轻微损毁,0,0.0
palu-tsunami_00000194,严重损毁,0,0.0
palu-tsunami_00000194,完全损毁,2,53.0
santa-rosa-wildfire_00000000,完好,10,1759.0
santa-rosa-wildfire_00000000,轻微损毁,0,0.0
santa-rosa-wildfire_00000000,严重损毁,0,0.0
santa-rosa-wildfire_00000000,完全损毁,0,0.0
santa-rosa-wildfire_00000001,完好,30,13649.0
santa-rosa-wildfire_00000001,轻微损毁,0,0.0
santa-rosa-wildfire_00000001,严重损毁,0,0.0
santa-rosa-wildfire_00000001,完全损毁,1,75.0
santa-rosa-wildfire_00000012,完好,14,5090.0
santa-rosa-wildfire_00000012,轻微损毁,0,0.0
santa-rosa-wildfire_00000012,严重损毁,0,0.0
santa-rosa-wildfire_00000012,完全损毁,119,40941.0
santa-rosa-wildfire_00000019,完好,31,11534.0
santa-rosa-wildfire_00000019,轻微损毁,0,0.0
santa-rosa-wildfire_00000019,严重损毁,0,0.0
santa-rosa-wildfire_00000019,完全损毁,12,3787.0
santa-rosa-wildfire_00000021,完好,2,522.0
santa-rosa-wildfire_00000021,轻微损毁,0,0.0
santa-rosa-wildfire_00000021,严重损毁,0,0.0
santa-rosa-wildfire_00000021,完全损毁,2,634.0
santa-rosa-wildfire_00000028,完好,3,360.0
santa-rosa-wildfire_00000028,轻微损毁,0,0.0
santa-rosa-wildfire_00000028,严重损毁,0,0.0
santa-rosa-wildfire_00000028,完全损毁,1,108.0
santa-rosa-wildfire_00000038,完好,5,1563.0
santa-rosa-wildfire_00000038,轻微损毁,0,0.0
santa-rosa-wildfire_00000038,严重损毁,0,0.0
santa-rosa-wildfire_00000038,完全损毁,92,35412.0
santa-rosa-wildfire_00000043,完好,1,45.0
santa-rosa-wildfire_00000043,轻微损毁,0,0.0
santa-rosa-wildfire_00000043,严重损毁,0,0.0
santa-rosa-wildfire_00000043,完全损毁,0,0.0
santa-rosa-wildfire_00000045,完好,57,22734.0
santa-rosa-wildfire_00000045,轻微损毁,0,0.0
santa-rosa-wildfire_00000045,严重损毁,0,0.0
santa-rosa-wildfire_00000045,完全损毁,0,0.0
santa-rosa-wildfire_00000052,完好,5,1337.0
santa-rosa-wildfire_00000052,轻微损毁,0,0.0
santa-rosa-wildfire_00000052,严重损毁,0,0.0
santa-rosa-wildfire_00000052,完全损毁,22,8025.0
santa-rosa-wildfire_00000066,完好,120,65063.0
santa-rosa-wildfire_00000066,轻微损毁,0,0.0
santa-rosa-wildfire_00000066,严重损毁,0,0.0
santa-rosa-wildfire_00000066,完全损毁,5,1157.0
santa-rosa-wildfire_00000068,完好,9,2184.0
santa-rosa-wildfire_00000068,轻微损毁,0,0.0
santa-rosa-wildfire_00000068,严重损毁,0,0.0
santa-rosa-wildfire_00000068,完全损毁,15,2386.0
santa-rosa-wildfire_00000071,完好,67,18106.0
santa-rosa-wildfire_00000071,轻微损毁,0,0.0
santa-rosa-wildfire_00000071,严重损毁,0,0.0
santa-rosa-wildfire_00000071,完全损毁,0,0.0
santa-rosa-wildfire_00000074,完好,67,63171.0
santa-rosa-wildfire_00000074,轻微损毁,0,0.0
santa-rosa-wildfire_00000074,严重损毁,0,0.0
santa-rosa-wildfire_00000074,完全损毁,5,2042.0
santa-rosa-wildfire_00000082,完好,0,0.0
santa-rosa-wildfire_00000082,轻微损毁,0,0.0
santa-rosa-wildfire_00000082,严重损毁,0,0.0
santa-rosa-wildfire_00000082,完全损毁,3,660.0
santa-rosa-wildfire_00000085,完好,4,1749.0
santa-rosa-wildfire_00000085,轻微损毁,0,0.0
santa-rosa-wildfire_00000085,严重损毁,0,0.0
santa-rosa-wildfire_00000085,完全损毁,0,0.0
santa-rosa-wildfire_00000086,完好,41,12816.0
santa-rosa-wildfire_00000086,轻微损毁,0,0.0
santa-rosa-wildfire_00000086,严重损毁,0,0.0
santa-rosa-wildfire_00000086,完全损毁,2,452.0
santa-rosa-wildfire_00000087,完好,0,0.0
santa-rosa-wildfire_00000087,轻微损毁,0,0.0
santa-rosa-wildfire_00000087,严重损毁,0,0.0
santa-rosa-wildfire_00000087,完全损毁,0,0.0
santa-rosa-wildfire_00000089,完好,13,7117.0
santa-rosa-wildfire_00000089,轻微损毁,0,0.0
santa-rosa-wildfire_00000089,严重损毁,0,0.0
santa-rosa-wildfire_00000089,完全损毁,119,48104.0
santa-rosa-wildfire_00000099,完好,0,0.0
santa-rosa-wildfire_00000099,轻微损毁,0,0.0
santa-rosa-wildfire_00000099,严重损毁,0,0.0
santa-rosa-wildfire_00000099,完全损毁,3,424.0
santa-rosa-wildfire_00000100,完好,3,551.0
santa-rosa-wildfire_00000100,轻微损毁,0,0.0
santa-rosa-wildfire_00000100,严重损毁,0,0.0
santa-rosa-wildfire_00000100,完全损毁,9,2731.0
santa-rosa-wildfire_00000102,完好,0,0.0
santa-rosa-wildfire_00000102,轻微损毁,0,0.0
santa-rosa-wildfire_00000102,严重损毁,0,0.0
santa-rosa-wildfire_00000102,完全损毁,3,1724.0
santa-rosa-wildfire_00000113,完好,30,21417.0
santa-rosa-wildfire_00000113,轻微损毁,0,0.0
santa-rosa-wildfire_00000113,严重损毁,0,0.0
santa-rosa-wildfire_00000113,完全损毁,11,6847.0
